Stock,Subject,Announcement,Attachment,Time
SWIGGY,General Updates,Swiggy Limited has informed the Exchange about the incorporation of its Wholly Owned Subsidiary Swiggy Sports Private Limited,https://nsearchives.nseindia.com/corporate/SWIGGY_15012025165454_Inc_Subsidiary_signed.pdf,15-Jan-2025 16:55:11
SWIGGY,Press Release,"Swiggy Limited has informed the Exchange regarding a press release dated January 09, 2025, titled ""Swiggy Instamart expands to 75+ cities, to launch a parallel standalone app"".",https://nsearchives.nseindia.com/corporate/SWIGGY_09012025140344_CoveringLetter_Press_Release_IM_signed.pdf,09-Jan-2025 14:04:45
SWIGGY,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Swiggy Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/SWIGGY_08012025170439_Intimation_Reg74_5__finalsigned.pdf,08-Jan-2025 17:05:21
SWIGGY,Shareholders meeting,Swiggy Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot through Remote E-Voting,https://nsearchives.nseindia.com/corporate/SWIGGY_06012025200453_PostalBallotoutcome_signed.pdf,06-Jan-2025 20:07:45
SWIGGY,General Updates,Swiggy Limited has informed the Exchange about change of name of Registrar and Transfer Agent,https://nsearchives.nseindia.com/corporate/SWIGGY_31122024203018_Namechangeof_RTA_signed.pdf,31-Dec-2024 20:31:05
SWIGGY,Trading Window-XBRL,SWIGGY LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1334434_30122024013334_WEB.xml,30-Dec-2024 13:33:35
SWIGGY,Trading Window,"Swiggy Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/SWIGGY_30122024132755_Tradingwindow_closure.pdf,30-Dec-2024 13:28:25
MARUTI,Disclosure under SEBI Takeover Regulations,". Suzuki Motor Corporation has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_bbodade_28042025151220_MARUTI.pdf,26-Jun-2025 19:46:58
MARUTI,Copy of Newspaper Publication,Maruti Suzuki India Limited has informed the Exchange about copy of notice published in newspapers regarding transfer of equity shares of the Company to IEPF,https://nsearchives.nseindia.com/corporate/MARUTI_20062025180327_STxIntimation_NewspaperAdvt_IEPF_19June2025.pdf,20-Jun-2025 18:04:13
MARUTI,Trading Window-XBRL,MARUTI SUZUKI INDIA LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1469049_20062025053459_WEB.xml,20-Jun-2025 17:35:00
MARUTI,Trading Window,"Maruti Suzuki India Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/MARUTI_20062025170709_STxIntimation_TWClosure.pdf,20-Jun-2025 17:10:06
MARUTI,Shareholders meeting,"Maruti Suzuki India Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/MARUTI_19062025174546_STXIntimation_ScrutinizersReport_VR_PB_19June2025.pdf,19-Jun-2025 17:46:30
MARUTI,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_17062025180403_Investor_Meeting_20June2025.pdf,17-Jun-2025 18:05:43
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated Jun 17, 2025, titled ""Maruti Suzuki equips 2025 Grand Vitara S-CNG with 6 airbags and new premium features"".",https://nsearchives.nseindia.com/corporate/MARUTI_17062025115735_STxIntimation_GrandVitara_17June2025.pdf,17-Jun-2025 12:00:01
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about ESG rating assigned by NSE Sustainability Ratings & Analytics Limited,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_12062025183121_Intimation_ESG_rating_12June2025.pdf,12-Jun-2025 18:32:45
MARUTI,General Updates,"Maruti Suzuki India Limited has informed the Exchange about First motion order passed by Hon ble NCLT, Principal Bench (New Delhi) in relation to the scheme of amalgamation of Suzuki Motor Gujarat Private Limited, a wholly owned subsidiary (Transferor Company), into and with Maruti Suzuki India Limited (Transferee Company)",https://nsearchives.nseindia.com/corporate/MARUTIASHISH_11062025182821_Intimation_First_Motion_Order_11_June_2025.pdf,11-Jun-2025 18:33:51
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated Jun 04, 2025, titled ""Maruti Suzuki expands solar capacity by 30MWp with new projects atKharkhoda and Manesar"".",https://nsearchives.nseindia.com/corporate/MARUTI_04062025101327_PressRelease_SolarPower_4June2025.pdf,04-Jun-2025 10:15:38
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production volume: May 2025,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_02062025192851_ProductionIntimation_May2025.pdf,02-Jun-2025 19:31:34
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated Jun 02, 2025, titled ""Maruti Suzuki sales in May 2025"".",https://nsearchives.nseindia.com/corporate/MARUTIASHISH_02062025083231_Salesintimation_May2025.pdf,02-Jun-2025 08:35:19
MARUTI,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/MARUTIASHISH_25052025151805_CCI_StxIntimation_25_May_2025.pdf,25-May-2025 15:23:17
MARUTI,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/MARUTI_21052025181138_Investor_Meeting_3_4June_2025.pdf,21-May-2025 18:13:20
MARUTI,Copy of Newspaper Publication,Maruti Suzuki India Limited has informed the Exchange about Newspaper Notice - Postal Ballot/E-Voting,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_17052025122310_NP_initmation_PB_17May2025.pdf,17-May-2025 12:23:22
MARUTI,Notice Of Shareholders Meetings-XBRL,MARUTI SUZUKI INDIA LIMITED has informed the Exchange about Notice of Shareholders Meeting for Postal Ballot,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1441200_16052025045629_WEB.xml,16-May-2025 16:56:30
MARUTI,Shareholders meeting,Maruti Suzuki India Limited has informed the Exchange regarding Notice of Postal Ballot,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_16052025151844_STxinitimation_PostalBallot_16May2025.pdf,16-May-2025 15:19:34
MARUTI,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/MARUTI_15052025163359_Investor_Meeting_20May_2025.pdf,15-May-2025 16:39:47
MARUTI,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/MARUTIASHISH_14052025133650_Stxintimation_CCI_14May2025.pdf,14-May-2025 13:40:22
MARUTI,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MARUTI SUZUKI INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_53333_1436336_12052025052256_WEB.xml,12-May-2025 17:22:57
MARUTI,Resignation of Statutory Auditor,MARUTI SUZUKI INDIA LIMITED has informed the Exchange about Resignation of Statutory Auditor,https://nsearchives.nseindia.com/corporate/MARUTI_ROSA_53329_KMP_Doc.zip,12-May-2025 17:19:35
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Change in Statutory Auditors of wholly owned material subsidiary of the Company.,https://nsearchives.nseindia.com/corporate/MARUTI_12052025162119_STxintimation_ChangeinAuditors_SMG.pdf,12-May-2025 16:21:58
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Consolidated financial results issued by Suzuki Motor Corporation in Japan,https://nsearchives.nseindia.com/corporate/MARUTI_12052025125005_SMC_ConsoleResults.pdf,12-May-2025 12:52:56
MARUTI,Change in Auditors,Maruti Suzuki India Limited has informed the Exchange regarding Change in Auditors of the company.,https://nsearchives.nseindia.com/corporate/MARUTI_12052025122342_STxintimation_ChangeinAuditors.pdf,12-May-2025 12:25:56
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production volume: April 2025,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01052025172102_Production_April_2025.pdf,01-May-2025 17:27:11
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated May 01, 2025, titled ""Maruti Suzuki sales in April 2025"".",https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01052025134348_Sales_April_2025.pdf,01-May-2025 13:45:36
MARUTI,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Transcript,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_01052025095249_Transcript_25Apr2025.pdf,01-May-2025 09:55:55
MARUTI,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/MARUTI_30042025122343_Intimation_CCI_Matter_30042025.pdf,30-Apr-2025 12:30:07
MARUTI,Copy of Newspaper Publication,Maruti Suzuki India Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_26042025124858_PusblishedResults_Q4_2024_25.pdf,26-Apr-2025 12:52:28
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about the Audio recording of the investors' call held on 25th April 2025.,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_25042025233023_Audio_Recording.pdf,25-Apr-2025 23:33:17
MARUTI,Outcome of Board Meeting-XBRL,MARUTI SUZUKI INDIA LIMITED has informed the Exchange regarding Outcome of Board Meeting held on 25-Apr-2025 for Dividend,https://nsearchives.nseindia.com/corporate/xbrl/OUTCOME_1425389_25042025090752_WEB.xml,25-Apr-2025 21:07:53
MARUTI,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,MARUTI SUZUKI INDIA LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_51425_1425384_25042025090321_WEB.xml,25-Apr-2025 21:03:22
MARUTI,Record Date,Maruti Suzuki India Limited has informed the Exchange that Record date for the purpose of Dividend  is 01-Aug-2025.,https://nsearchives.nseindia.com/corporate/MARUTI_25042025144601_3_Results_Q4_25.pdf,25-Apr-2025 14:48:28
MARUTI,Updates,"Maruti Suzuki India Limited has informed the Exchange regarding 'Amendment in ""Code of Practices and Procedures for Fair Disclosure of Unpublished Price Sensitive Information'.",https://nsearchives.nseindia.com/corporate/MARUTI_25042025144238_6_Submission_of_Code_of_Fair_Disclosure_25042025.pdf,25-Apr-2025 14:43:22
MARUTI,Investor Presentation,Maruti Suzuki India Limited has informed the Exchange about Investor Presentation,https://nsearchives.nseindia.com/corporate/MARUTI_25042025143259_Presentation_signed.pdf,25-Apr-2025 14:34:20
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated April 25, 2025, titled ""Press Release on the annual financial results for the year ended on 31st March 2025"".",https://nsearchives.nseindia.com/corporate/MARUTI_25042025142830_PR_signed.pdf,25-Apr-2025 14:28:52
MARUTI,Dividend,"Maruti Suzuki India Limited has informed the Exchange that Board of Directors at its meeting held on April 25, 2025, recommended Final Dividend of Rs. 135 per equity share.",https://nsearchives.nseindia.com/corporate/MARUTI_25042025141524_3_Results_Q4_25.pdf,25-Apr-2025 14:19:50
MARUTI,Outcome of Board Meeting,"Maruti Suzuki India Limited has informed the Exchange regarding Outcome of Board Meeting held on April 25, 2025.",https://nsearchives.nseindia.com/corporate/MARUTI_25042025140411_3_Results_Q4_25.pdf,25-Apr-2025 14:13:01
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Appointment of Secretarial Auditors,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_25042025122349_2_Appointment_of_Secretarial_Auditor_25042025.pdf,25-Apr-2025 12:24:19
MARUTI,Change in Director(s),Maruti Suzuki India Limited has informed the Exchange regarding Change in Director(s) of the company.,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_25042025120919_1_Changes_in_Directorate_25042025.pdf,25-Apr-2025 12:09:38
MARUTI,Analysts/Institutional Investor Meet/Con. Call Updates,Maruti Suzuki India Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/MARUTIASHISH_18042025174913_Initimation_Conference_Call_25_April_2025.pdf,18-Apr-2025 17:51:49
MARUTI,General Updates,"Maruti Suzuki India Limited has informed the Exchange about Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/MARUTIASHISH_15042025113448_Intimation_CCI_Matter_15042025.pdf,15-Apr-2025 11:35:56
MARUTI,General Updates,"Maruti Suzuki India Limited has informed the Exchange about  Intimation under Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/MARUTI_14042025151255_Intimation_CCI_Matter.pdf,14-Apr-2025 15:15:41
MARUTI,Board Meeting Intimation,Maruti Suzuki India Limited has informed the Exchange about Board Meeting to be held on 25-Apr-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50489_1412825_11042025055027_WEB.xml,11-Apr-2025 17:50:28
MARUTI,Press Release,"Maruti Suzuki India Limited has informed the Exchange regarding a press release dated April 08, 2025, titled ""Maruti Suzuki Grand Vitara updated with 6 Airbags as standard & new premium features"".",https://nsearchives.nseindia.com/corporate/MARUTI_08042025113509_PressRelease_GrandVitara_6Airbags_signed.pdf,08-Apr-2025 11:41:58
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Advance intimation regarding Price Increase,https://nsearchives.nseindia.com/corporate/MARUTI_02042025164302_Advance_intimation_on_price_increase_2Apr2025.pdf,02-Apr-2025 16:44:50
MARUTI,General Updates,Maruti Suzuki India Limited has informed the Exchange about Maruti Suzuki Production volume: March 2025,https://nsearchives.nseindia.com/corporate/MARUTI_01042025182516_Production_Mar_2025.pdf,01-Apr-2025 18:29:00
